,playerID,nameFirst,nameLast,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,BA,TOTB,SLG,OBP,OPS,RBI/AB,HR/G,R/G,BABIP,Cluster,Total
37901,puntoni01,Nick,Punto,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37900,puntoni01,Nick,Punto,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37898,puntoni01,Nick,Punto,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37895,ozunapa01,Pablo,Ozuna,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37894,orrpe01,Pete,Orr,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37893,orrpe01,Pete,Orr,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37892,niekrla01,Lance,Niekro,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37891,niekrla01,Lance,Niekro,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37890,navardi01,Dioner,Navarro,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37889,navardi01,Dioner,Navarro,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37888,navardi01,Dioner,Navarro,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37886,navardi01,Dioner,Navarro,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37885,navardi01,Dioner,Navarro,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37884,navardi01,Dioner,Navarro,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37883,navardi01,Dioner,Navarro,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37882,navardi01,Dioner,Navarro,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37627,barmecl01,Clint,Barmes,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37625,barmecl01,Clint,Barmes,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35888,guillca01,Carlos,Guillen,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37373,hollima01,Matt,Holliday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37385,izturma01,Maicer,Izturis,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37384,izturma01,Maicer,Izturis,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37382,izturma01,Maicer,Izturis,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37380,izturma01,Maicer,Izturis,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37379,izturma01,Maicer,Izturis,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37378,izturma01,Maicer,Izturis,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37377,izturma01,Maicer,Izturis,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37376,izturma01,Maicer,Izturis,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37375,hummeti01,Tim,Hummel,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37374,hollima01,Matt,Holliday,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37361,hollima01,Matt,Holliday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37341,grossga01,Gabe,Gross,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37360,hawpebr01,Brad,Hawpe,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37359,hawpebr01,Brad,Hawpe,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37354,hawpebr01,Brad,Hawpe,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37353,hawpebr01,Brad,Hawpe,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37349,hairssc01,Scott,Hairston,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37348,hairssc01,Scott,Hairston,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37347,hairssc01,Scott,Hairston,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37346,hairssc01,Scott,Hairston,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37344,grossga01,Gabe,Gross,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37343,grossga01,Gabe,Gross,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37387,keppije01,Jeff,Keppinger,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37389,keppije01,Jeff,Keppinger,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37390,keppije01,Jeff,Keppinger,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37392,keppije01,Jeff,Keppinger,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37423,larocad01,Adam,LaRoche,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37417,larocad01,Adam,LaRoche,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37416,larocad01,Adam,LaRoche,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37415,laneja01,Jason,Lane,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37414,laneja01,Jason,Lane,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37412,laneja01,Jason,Lane,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37411,lairdge01,Gerald,Laird,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37410,lairdge01,Gerald,Laird,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37409,lairdge01,Gerald,Laird,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37408,lairdge01,Gerald,Laird,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37407,lairdge01,Gerald,Laird,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37406,lairdge01,Gerald,Laird,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37405,lairdge01,Gerald,Laird,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37403,lairdge01,Gerald,Laird,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37402,kotchca01,Casey,Kotchman,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37400,kotchca01,Casey,Kotchman,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37399,kotchca01,Casey,Kotchman,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37398,kotchca01,Casey,Kotchman,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37396,kotchca01,Casey,Kotchman,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37395,kotchca01,Casey,Kotchman,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37394,keppije01,Jeff,Keppinger,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37342,grossga01,Gabe,Gross,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37339,grossga01,Gabe,Gross,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37624,barmecl01,Clint,Barmes,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37287,clossjd01,JD,Closser,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37306,dejesda01,David,DeJesus,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37305,dejesda01,David,DeJesus,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37304,dejesda01,David,DeJesus,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37302,dejesda01,David,DeJesus,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37295,dejesda01,David,DeJesus,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37294,crosbbo01,Bobby,Crosby,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37293,crosbbo01,Bobby,Crosby,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37291,crosbbo01,Bobby,Crosby,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37290,crosbbo01,Bobby,Crosby,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37288,crosbbo01,Bobby,Crosby,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37285,clarkho02,Howie,Clark,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37338,greenni01,Nick,Green,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37284,chavera01,Raul,Chavez,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37283,chavera01,Raul,Chavez,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37282,chavera01,Raul,Chavez,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,castijo03,Jose,Castillo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37280,castijo02,Jose,Castillo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37279,castijo03,Jose,Castillo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37278,castijo02,Jose,Castillo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37277,castijo03,Jose,Castillo,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37276,castijo02,Jose,Castillo,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37275,castijo03,Jose,Castillo,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37307,devordo01,Doug,DeVore,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37308,escobal01,Alex,Escobar,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37310,fordle01,Lew,Ford,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37311,fordle01,Lew,Ford,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37337,greenni01,Nick,Green,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37336,greenni01,Nick,Green,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37335,greenni01,Nick,Green,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37334,greenkh01,Khalil,Greene,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37333,greenkh01,Khalil,Greene,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37331,greenkh01,Khalil,Greene,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37330,greenkh01,Khalil,Greene,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37329,greenkh01,Khalil,Greene,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37328,greenan01,Andy,Green,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37327,graboja01,Jason,Grabowski,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37326,graboja01,Jason,Grabowski,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37325,gotayru01,Ruben,Gotay,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37323,gotayru01,Ruben,Gotay,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37321,gloadro01,Ross,Gload,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37320,gloadro01,Ross,Gload,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37319,gloadro01,Ross,Gload,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37318,gloadro01,Ross,Gload,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37317,gloadro01,Ross,Gload,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37314,garcije01,Jesse,Garcia,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37313,garcida03,Daniel,Garcia,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37312,fordle01,Lew,Ford,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37427,larocad01,Adam,LaRoche,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37428,larsobr01,Brandon,Larson,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37429,leoneju01,Justin,Leone,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37540,tagucso01,So,Taguchi,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37558,tracych01,Chad,Tracy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37557,tracych01,Chad,Tracy,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37554,tracych01,Chad,Tracy,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37553,thomach01,Charles,Thomas,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37551,thamema01,Marcus,Thames,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37547,thamema01,Marcus,Thames,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37545,terrelu01,Luis,Terrero,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37544,terrelu01,Luis,Terrero,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37542,tagucso01,So,Taguchi,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37541,tagucso01,So,Taguchi,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37539,tagucso01,So,Taguchi,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37430,loganno01,Nook,Logan,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37538,smithja05,Jason,Smith,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37537,smithja05,Jason,Smith,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37536,sledgte01,Terrmel,Sledge,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37534,sizemgr01,Grady,Sizemore,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37533,sizemgr01,Grady,Sizemore,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37532,sizemgr01,Grady,Sizemore,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37531,sizemgr01,Grady,Sizemore,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37525,sizemgr01,Grady,Sizemore,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37522,scutama01,Marco,Scutaro,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37519,scutama01,Marco,Scutaro,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37559,tracych01,Chad,Tracy,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37560,tracych01,Chad,Tracy,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37561,tracych01,Chad,Tracy,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37562,uptonbj01,Melvin,Upton,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37622,barmecl01,Clint,Barmes,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37620,atkinga01,Garrett,Atkins,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37619,atkinga01,Garrett,Atkins,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37614,ardoida01,Danny,Ardoin,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37613,ardoida01,Danny,Ardoin,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37612,ambrech01,Chip,Ambres,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37611,adamsru01,Russ,Adams,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37610,adamsru01,Russ,Adams,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37609,youklke01,Kevin,Youkilis,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37601,youklke01,Kevin,Youkilis,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37600,wrighda03,David,Wright,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37598,wrighda03,David,Wright,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37587,werthja01,Jayson,Werth,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37576,werthja01,Jayson,Werth,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37575,werthja01,Jayson,Werth,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37574,valener01,Eric,Valent,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37573,uptonbj01,Melvin,Upton,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37572,uptonbj01,Melvin,Upton,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37570,uptonbj01,Melvin,Upton,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37566,uptonbj01,Melvin,Upton,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37563,uptonbj01,Melvin,Upton,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37518,scutama01,Marco,Scutaro,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37516,scutama01,Marco,Scutaro,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37515,scutama01,Marco,Scutaro,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37470,milesaa01,Aaron,Miles,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37468,milesaa01,Aaron,Miles,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37467,melhuad01,Adam,Melhuse,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37466,melhuad01,Adam,Melhuse,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37465,mauerjo01,Joe,Mauer,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37458,mauerjo01,Joe,Mauer,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37452,mauerjo01,Joe,Mauer,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37450,matsuka01,Kazuo,Matsui,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37449,matsuka01,Kazuo,Matsui,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37447,matsuka01,Kazuo,Matsui,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37446,matsuka01,Kazuo,Matsui,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37445,matsuka01,Kazuo,Matsui,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37444,lunahe01,Hector,Luna,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37443,lunahe01,Hector,Luna,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37442,lunahe01,Hector,Luna,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37441,lopezjo01,Jose,Lopez,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37440,lopezjo01,Jose,Lopez,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37436,lopezjo01,Jose,Lopez,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37434,lopezjo01,Jose,Lopez,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37433,lopezjo01,Jose,Lopez,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37432,loganno01,Nook,Logan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37431,loganno01,Nook,Logan,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37469,milesaa01,Aaron,Miles,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37471,milesaa01,Aaron,Miles,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37514,riosal01,Alex,Rios,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37473,milesaa01,Aaron,Miles,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37510,riosal01,Alex,Rios,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37502,quinlro01,Robb,Quinlan,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37501,quinlro01,Robb,Quinlan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500,quinlro01,Robb,Quinlan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37498,quinlro01,Robb,Quinlan,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37494,newhada01,David,Newhan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37493,newhada01,David,Newhan,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37492,newhada01,David,Newhan,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37490,molinya01,Yadier,Molina,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37489,molinya01,Yadier,Molina,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37487,molinya01,Yadier,Molina,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37486,molinya01,Yadier,Molina,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37482,molinya01,Yadier,Molina,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37481,molinya01,Yadier,Molina,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37480,molinya01,Yadier,Molina,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37479,molinya01,Yadier,Molina,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37478,molinya01,Yadier,Molina,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37477,molinya01,Yadier,Molina,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37476,molinya01,Yadier,Molina,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37475,milesaa01,Aaron,Miles,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37474,milesaa01,Aaron,Miles,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37981,treanma01,Matt,Treanor,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37982,valdewi01,Wilson,Valdez,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37983,valdewi01,Wilson,Valdez,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38595,davisra01,Rajai,Davis,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38618,ellsbja01,Jacoby,Ellsbury,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38613,dukesel01,Elijah,Dukes,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38610,deazaal01,Alejandro,De Aza,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38604,deazaal01,Alejandro,De Aza,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38603,davisra01,Rajai,Davis,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
